발표시간,지역,발효시각,해당지역,내용
2025-01-06 20:30,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 01월 06일 22시 00분 / (2) 풍랑주의보 발표 : 2025년 01월 06일 22시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다 / (2) 풍랑주의보 발표 : 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 10일 밤(21시~24시) / (2) 풍랑주의보 발표 /   o 해제 예고: 11일 새벽(03시~06시)
2025-01-06 20:30,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 01월 06일 22시 00분 / (2) 풍랑주의보 발표 : 2025년 01월 06일 22시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다 / (2) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 10일 밤(21시~24시) / (2) 풍랑주의보 발표 /   o 해제 예고: 11일 새벽(03시~06시)
2025-01-06 23:10,부산·울산·경상남도,(1) 강풍주의보 발표 : 2025년 01월 06일 23시 10분,(1) 강풍주의보 발표 : 울산,(1) 강풍주의보 발표 /   o 해제 예고: 10일 새벽(03시~06시)
2025-01-07 0:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 01월 07일 03시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 10일 새벽(03시~06시)
2025-01-07 0:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 01월 07일 03시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 10일 새벽(03시~06시)
2025-01-07 5:50,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 01월 07일 06시 50분,(1) 풍랑주의보 해제 : 울산앞바다(평수구역. 연안바다),
2025-01-07 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2025년 01월 07일 10시 00분,(1) 건조주의보 발표 : 울산,
2025-01-07 10:30,부산·울산·경상남도,(1) 강풍주의보 해제 : 2025년 01월 07일 10시 30분 / (2) 풍랑주의보 해제 : 2025년 01월 07일 11시 00분,(1) 강풍주의보 해제 : 울산 / (2) 풍랑주의보 해제 : 동해남부앞바다(울산앞바다),
2025-01-07 22:00,대구·경상북도,(1) 대설주의보 발표 : 2025년 01월 07일 22시 00분,(1) 대설주의보 발표 : 울릉도.독도,
2025-01-07 22:00,부산·울산·경상남도,(1) 대설주의보 발표 : 2025년 01월 07일 22시 00분,(1) 대설주의보 발표 : 경상남도(함양),
2025-01-08 6:40,부산·울산·경상남도,(1) 대설주의보 해제 : 2025년 01월 08일 06시 40분,(1) 대설주의보 해제 : 경상남도(함양),
2025-01-08 8:30,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 01월 08일 08시 30분,(1) 풍랑주의보 해제 : 경북남부앞바다(평수구역),
2025-01-08 8:50,대구·경상북도,(1) 대설주의보 해제 : 2025년 01월 08일 08시 50분,(1) 대설주의보 해제 : 울릉도.독도,
2025-01-08 10:00,대구·경상북도,(1) 한파경보 발표 : 2025년 01월 08일 21시 00분 / (2) 한파주의보 발표 : 2025년 01월 08일 21시 00분,(1) 한파경보 발표 : 경상북도(경북북동산지) / (2) 한파주의보 발표 : 경상북도(상주. 문경. 예천. 안동. 영주. 의성. 청송. 영양평지. 봉화평지),
2025-01-08 15:10,부산·울산·경상남도,(1) 대설주의보 발표 : 2025년 01월 08일 15시 10분,(1) 대설주의보 발표 : 경상남도(합천),
2025-01-08 16:00,부산·울산·경상남도,(1) 대설주의보 발표 : 2025년 01월 08일 16시 00분,(1) 대설주의보 발표 : 경상남도(산청. 함양. 거창),
2025-01-08 17:30,대구·경상북도,(1) 대설주의보 발표 : 2025년 01월 08일 17시 30분,(1) 대설주의보 발표 : 경상북도(칠곡. 김천),
2025-01-08 18:00,부산·울산·경상남도,(1) 강풍주의보 발표 : 2025년 01월 08일 20시 00분 / (2) 풍랑주의보 발표 : 2025년 01월 08일 20시 00분,(1) 강풍주의보 발표 : 울산 / (2) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 10일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 10일 새벽(03시~06시)
2025-01-08 21:00,대구·경상북도,(1) 대설주의보 해제 : 2025년 01월 08일 21시 00분,(1) 대설주의보 해제 : 경상북도(칠곡. 김천),
2025-01-08 23:00,부산·울산·경상남도,(1) 대설주의보 해제 : 2025년 01월 08일 23시 00분,(1) 대설주의보 해제 : 경상남도(산청. 함양. 거창. 합천),
2025-01-09 3:10,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 01월 09일 04시 00분,(1) 풍랑주의보 해제 : 울산앞바다(평수구역. 연안바다),
2025-01-09 4:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 01월 09일 04시 00분,(1) 풍랑주의보 발표 : 경북남부앞바다(평수구역),(1)  풍랑주의보 발표 /   o 해제 예고: 10일 새벽(03시~06시)
2025-01-09 9:00,대구·경상북도,(1) 풍랑경보 변경 : 2025년 01월 09일 10시 00분 / (2) 대설주의보 발표 : 2025년 01월 09일 10시 00분,(1) 풍랑경보 변경 : 동해남부북쪽바깥먼바다 / (2) 대설주의보 발표 : 울릉도.독도,(1) 풍랑경보 변경 /   o 해제 예고: 11일 늦은 오후(15시~18시)
2025-01-09 9:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2025년 01월 09일 10시 00분,(1) 풍랑경보 변경 : 동해남부남쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 11일 늦은 오후(15시~18시)
2025-01-09 10:00,대구·경상북도,(1) 건조주의보 발표 : 2025년 01월 09일 10시 00분 / (2) 한파주의보 발표 : 2025년 01월 09일 21시 00분 / (3) 한파경보 변경 : 2025년 01월 09일 21시 00분,(1) 건조주의보 발표 : 경상북도(청송. 경북북동산지) / (2) 한파주의보 발표 : 경상북도(구미. 영천. 경산. 청도. 고령. 성주. 칠곡. 김천. 영덕. 울진평지. 포항. 경주). 대구 / (3) 한파경보 변경 : 경상북도(의성. 청송. 영양평지),
2025-01-09 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2025년 01월 09일 10시 00분 / (2) 한파주의보 발표 : 2025년 01월 09일 21시 00분,(1) 건조주의보 발표 : 경상남도(양산. 김해). 부산 / (2) 한파주의보 발표 : 경상남도(양산. 김해. 밀양. 의령. 함안. 창녕. 진주. 하동. 산청. 함양. 거창. 합천). 울산(울산서부),
2025-01-09 14:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 01월 09일 14시 00분,(1) 강풍주의보 발표 : 경상북도(문경. 영주. 영양평지. 봉화평지. 경북북동산지). 대구(군위),(1) 강풍주의보 발표 /   o 해제 예고: 10일 새벽(03시~06시)
2025-01-09 15:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 01월 09일 15시 00분 / (2) 강풍경보 변경 : 2025년 01월 09일 15시 00분,(1) 강풍주의보 발표 : 경상북도(상주. 예천. 안동. 의성. 청송) / (2) 강풍경보 변경 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 10일 새벽(03시~06시) / (2) 강풍경보 변경 /   o 해제 예고: 10일 밤(21시~24시)
2025-01-09 20:30,대구·경상북도,(1) 강풍주의보 해제 : 2025년 01월 09일 20시 30분,(1) 강풍주의보 해제 : 경상북도(상주. 문경. 예천. 안동. 영주. 의성. 청송. 영양평지. 봉화평지. 경북북동산지). 대구(군위),
2025-01-09 22:00,대구·경상북도,(1) 풍랑주의보 연장 : 2025년 01월 09일 22시 00분 / (2) 풍랑주의보 연장 : 2025년 01월 09일 22시 00분,(1) 풍랑주의보 연장 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다) / (2) 풍랑주의보 연장 : 동해남부북쪽안쪽먼바다,(1) 풍랑주의보 연장 /   o 해제 예고: 11일 오전(09시~12시) / (2) 풍랑주의보 연장 /   o 해제 예고: 11일 늦은 오후(15시~18시)
2025-01-10 2:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2025년 01월 10일 02시 00분 / (2) 풍랑주의보 해제 : 2025년 01월 10일 03시 00분,(1) 강풍주의보 해제 : 울산 / (2) 풍랑주의보 해제 : 동해남부앞바다(울산앞바다),
2025-01-10 2:00,대구·경상북도,(1) 강풍주의보 변경 : 2025년 01월 10일 02시 00분,(1) 강풍주의보 변경 : 울릉도.독도,(1) 강풍주의보 변경 /   o 해제 예고: 10일 밤(21시~24시)
2025-01-10 3:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 01월 10일 03시 00분,(1) 강풍주의보 해제 : 경상북도(영덕. 울진평지. 포항. 경주),
2025-01-10 5:00,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2025년 01월 10일 05시 00분,(1) 풍랑주의보 변경 : 동해남부남쪽바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 11일 늦은 오후(15시~18시)
2025-01-10 10:00,부산·울산·경상남도,(1) 한파주의보 해제 : 2025년 01월 10일 10시 00분 / (2) 건조주의보 발표 : 2025년 01월 10일 10시 00분,(1) 한파주의보 해제 : 경상남도(양산. 김해. 진주. 하동. 산청. 함양). 울산(울산서부) / (2) 건조주의보 발표 : 경상남도(창원. 밀양),
2025-01-10 10:00,대구·경상북도,(1) 대설경보 변경 : 2025년 01월 10일 10시 00분 / (2) 한파주의보 해제 : 2025년 01월 10일 10시 00분 / (3) 한파경보 변경 : 2025년 01월 10일 10시 00분 / (4) 건조주의보 발표 : 2025년 01월 10일 10시 00분 / (5) 건조경보 변경 : 2025년 01월 10일 10시 00분,(1) 대설경보 변경 : 울릉도.독도 / (2) 한파주의보 해제 : 경상북도(경산. 칠곡. 영덕. 울진평지. 포항. 경주). 대구(군위 제외) / (3) 한파경보 변경 : 경상북도(봉화평지) / (4) 건조주의보 발표 : 경상북도(예천. 안동. 영주. 영양평지. 봉화평지) / (5) 건조경보 변경 : 경상북도(울진평지. 경북북동산지),
2025-01-10 15:00,대구·경상북도,(1) 풍랑주의보 변경 : 2025년 01월 10일 16시 00분,(1) 풍랑주의보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 11일 저녁(18시~21시)
2025-01-10 18:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 01월 10일 20시 00분,(1) 풍랑주의보 해제 : 남해동부안쪽먼바다,
2025-01-10 18:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 01월 10일 18시 00분,(1) 강풍주의보 해제 : 울릉도.독도,
2025-01-10 23:00,부산·울산·경상남도,(1) 풍랑주의보 연장 : 2025년 01월 10일 23시 00분,(1) 풍랑주의보 연장 : 동해남부남쪽안쪽먼바다,(1) 풍랑주의보 연장 /   o 해제 예고: 11일 늦은 오후(15시~18시)
2025-01-11 5:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 01월 11일 07시 00분,(1) 풍랑주의보 해제 : 남해동부바깥먼바다,
2025-01-11 10:00,부산·울산·경상남도,(1) 한파주의보 해제 : 2025년 01월 11일 10시 00분,(1) 한파주의보 해제 : 경상남도(밀양. 의령. 함안. 창녕. 거창. 합천),
2025-01-11 10:00,대구·경상북도,(1) 풍랑주의보 연장 : 2025년 01월 11일 10시 00분 / (2) 한파주의보 해제 : 2025년 01월 11일 10시 00분 / (3) 한파주의보 변경 : 2025년 01월 11일 10시 00분 / (4) 풍랑주의보 해제 : 2025년 01월 11일 12시 00분,(1) 풍랑주의보 연장 : 동해남부앞바다(경북북부앞바다) / (2) 한파주의보 해제 : 경상북도(구미. 영천. 청도. 고령. 성주. 김천. 상주. 문경. 예천). 대구(군위) / (3) 한파주의보 변경 : 경상북도(의성. 청송. 영양평지. 봉화평지. 경북북동산지) / (4) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다),(1) 풍랑주의보 연장 /   o 해제 예고: 11일 늦은 오후(15시~18시)
2025-01-11 15:30,대구·경상북도,(1) 대설주의보 해제 : 2025년 01월 11일 15시 30분,(1) 대설주의보 해제 : 울릉도.독도,
2025-01-11 16:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 01월 11일 17시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(경북북부앞바다),
2025-01-11 18:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 01월 11일 20시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,
2025-01-11 18:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 01월 11일 20시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다,
2025-01-11 21:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 01월 12일 00시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2025-01-12 10:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 01월 12일 12시 00분,(1) 풍랑주의보 발표 : 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 13일 새벽(03시~06시)
2025-01-12 10:00,대구·경상북도,(1) 한파주의보 해제 : 2025년 01월 12일 10시 00분 / (2) 건조주의보 변경 : 2025년 01월 12일 10시 00분 / (3) 풍랑주의보 발표 : 2025년 01월 12일 12시 00분,(1) 한파주의보 해제 : 경상북도(안동. 영주. 의성) / (2) 건조주의보 변경 : 경상북도(울진평지. 경북북동산지) / (3) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,(3) 풍랑주의보 발표 /   o 해제 예고: 13일 오전(09시~12시)
2025-01-12 10:10,대구·경상북도,(1) 강풍주의보 발표 : 2025년 01월 12일 10시 10분,(1) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 13일 새벽(03시~06시)
2025-01-12 17:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 01월 12일 19시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 13일 오전(09시~12시)
2025-01-12 17:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 01월 12일 19시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북북부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 13일 새벽(03시~06시)
2025-01-12 20:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 01월 12일 21시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 13일 새벽(03시~06시)
2025-01-12 22:10,대구·경상북도,(1) 대설주의보 발표 : 2025년 01월 12일 22시 10분,(1) 대설주의보 발표 : 울릉도.독도,
2025-01-13 0:00,대구·경상북도,(1) 대설주의보 해제 : 2025년 01월 13일 00시 00분,(1) 대설주의보 해제 : 울릉도.독도,
2025-01-13 2:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 01월 13일 03시 00분,(1) 풍랑주의보 해제 : 남해동부바깥먼바다,
2025-01-13 3:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 01월 13일 04시 00분 / (2) 풍랑주의보 해제 : 2025년 01월 13일 04시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다),
2025-01-13 6:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 01월 13일 07시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,
2025-01-13 6:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 01월 13일 07시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,
2025-01-13 10:00,부산·울산·경상남도,(1) 건조주의보 해제 : 2025년 01월 13일 10시 00분,(1) 건조주의보 해제 : 경상남도(창원. 김해. 밀양),
2025-01-13 10:00,대구·경상북도,(1) 한파주의보 해제 : 2025년 01월 13일 10시 00분 / (2) 건조주의보 해제 : 2025년 01월 13일 10시 00분,(1) 한파주의보 해제 : 경상북도(청송. 영양평지. 봉화평지. 경북북동산지) / (2) 건조주의보 해제 : 경상북도(예천. 안동. 영주. 청송. 영양평지. 봉화평지),
2025-01-13 22:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 01월 14일 00시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 17일 오전(09시~12시)
2025-01-14 10:00,대구·경상북도,(1) 한파주의보 발표 : 2025년 01월 14일 21시 00분,(1) 한파주의보 발표 : 경상북도(경북북동산지),
2025-01-14 14:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 01월 14일 14시 00분,(1) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 16일 늦은 오후(15시~18시)
2025-01-14 22:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 01월 15일 00시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 17일 오전(09시~12시)
2025-01-15 4:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 01월 15일 06시 00분 / (2) 풍랑주의보 발표 : 2025년 01월 15일 06시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다 / (2) 풍랑주의보 발표 : 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 16일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 16일 늦은 오후(15시~18시)
2025-01-15 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2025년 01월 15일 10시 00분 / (2) 풍랑주의보 발표 : 2025년 01월 15일 12시 00분,(1) 건조주의보 발표 : 경상남도(창원. 김해. 밀양) / (2) 풍랑주의보 발표 : 남해동부바깥먼바다,(2) 풍랑주의보 발표 /   o 해제 예고: 16일 새벽(03시~06시)
2025-01-16 4:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 01월 16일 06시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 남해동부바깥먼바다,
